,hashtags,symbols,user_mentions,urls,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes.thumb.w,sizes.thumb.h,sizes.thumb.resize,sizes.medium.w,sizes.medium.h,sizes.medium.resize,sizes.small.w,sizes.small.h,sizes.small.resize,sizes.large.w,sizes.large.h,sizes.large.resize,tweet_id
302,,[],,,823581103512436736,823581103512436736,"[107, 130]",http://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,https://t.co/6F5Rrp472U,pic.twitter.com/6F5Rrp472U,https://twitter.com/dog_rates/status/823581115634085888/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,823581115634085888
303,,[],,,823322663322079233,823322663322079233,"[107, 130]",http://pbs.twimg.com/media/C20HmaLXUAEshG4.jpg,https://pbs.twimg.com/media/C20HmaLXUAEshG4.jpg,https://t.co/stkJ377KK7,pic.twitter.com/stkJ377KK7,https://twitter.com/dog_rates/status/823322678127919110/photo/1,photo,150,150,crop,843,1200,fit,477,680,fit,1438,2048,fit,823322678127919110
304,,[],,,822975307724496896,822975307724496896,"[119, 142]",http://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,https://t.co/yUM8jYStuG,pic.twitter.com/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,photo,150,150,crop,1200,1200,fit,680,680,fit,2048,2048,fit,822975315408461824
305,WomensMarch,[],,,822872859181809664,822872859181809664,"[88, 111]",http://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,https://t.co/nTz3FtorBc,pic.twitter.com/nTz3FtorBc,https://twitter.com/dog_rates/status/822872901745569793/photo/1,photo,150,150,crop,1200,900,fit,680,510,fit,2048,1536,fit,822872901745569793
306,,[],,,822859122781683714,822859122781683714,"[123, 146]",http://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,https://t.co/SSQE06XClS,pic.twitter.com/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,822859134160621569
307,,[],,,822610349065179137,822610349065179137,"[124, 147]",http://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,https://t.co/mcagPeENIh,pic.twitter.com/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,822610361945911296
308,,[],,,822489041455157248,822489041455157248,"[95, 118]",http://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,https://t.co/liJGwMp17E,pic.twitter.com/liJGwMp17E,https://twitter.com/dog_rates/status/822489057087389700/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,822489057087389700
309,,[],,,822462929555652610,822462929555652610,"[137, 160]",http://pbs.twimg.com/media/C2n5rUUXgAIaNvz.jpg,https://pbs.twimg.com/media/C2n5rUUXgAIaNvz.jpg,https://t.co/M3hZGadUuO,pic.twitter.com/M3hZGadUuO,https://twitter.com/dog_rates/status/822462944365645825/photo/1,photo,150,150,crop,1024,722,fit,680,479,fit,1024,722,fit,822462944365645825
310,,[],,,822244810299936769,822244810299936769,"[96, 119]",http://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,https://t.co/rLi83ZyCL5,pic.twitter.com/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,photo,150,150,crop,675,1200,fit,383,680,fit,1152,2048,fit,822244816520155136
311,,[],,,821886054592552961,821886054592552961,"[54, 77]",http://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,https://t.co/djMep7mGkV,pic.twitter.com/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,photo,150,150,crop,895,1200,fit,507,680,fit,1528,2048,fit,821886076407029760
312,,[],,,821765912948772865,821765912948772865,"[83, 106]",http://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,https://t.co/maDNMETA52,pic.twitter.com/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,photo,150,150,crop,959,1200,fit,543,680,fit,1152,1442,fit,821765923262631936
313,,[],,,821522878252384256,821522878252384256,"[118, 141]",http://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,https://t.co/IzcaR3Nqyn,pic.twitter.com/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,photo,150,150,crop,969,1200,fit,549,680,fit,1653,2048,fit,821522889702862852
314,,[],sweetsundance,,821407155391725568,821407155391725568,"[115, 138]",http://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,https://t.co/Xn5AQtiqzG,pic.twitter.com/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,photo,150,150,crop,568,320,fit,568,320,fit,568,320,fit,821407182352777218
315,,[],,,821149477142556673,821149477142556673,"[63, 86]",http://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,https://t.co/r8DxA8DYJ2,pic.twitter.com/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,photo,150,150,crop,675,1200,fit,383,680,fit,720,1280,fit,821149554670182400
316,,[],,,821107776281669633,821107776281669633,"[131, 154]",http://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,https://t.co/8SiwKDlRcl,pic.twitter.com/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,821107785811234820
317,,[],,,821044517277233152,821044517277233152,"[126, 149]",http://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,https://t.co/bryVdNaRcu,pic.twitter.com/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,photo,150,150,crop,1200,900,fit,680,510,fit,2048,1536,fit,821044531881721856
318,,[],,,820749705474965509,820749705474965509,"[109, 132]",http://pbs.twimg.com/media/C2PjgjRXgAUgKyC.jpg,https://pbs.twimg.com/media/C2PjgjRXgAUgKyC.jpg,https://t.co/EMq8Ud6Ze1,pic.twitter.com/EMq8Ud6Ze1,https://twitter.com/dog_rates/status/820749716845686786/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,820749716845686786
319,,[],,,820690162338279425,820690162338279425,"[76, 99]",http://pbs.twimg.com/media/C2OtWrzUsAE8i0D.jpg,https://pbs.twimg.com/media/C2OtWrzUsAE8i0D.jpg,https://t.co/NIYC820tmd,pic.twitter.com/NIYC820tmd,https://twitter.com/dog_rates/status/820690176645140481/photo/1,photo,150,150,crop,1200,1200,fit,680,680,fit,2048,2048,fit,820690176645140481
320,,[],LoveYourMelon,https://www.loveyourmelon.com/pages/ourstory,820314599069138944,820314599069138944,"[139, 162]",http://pbs.twimg.com/media/C2JXyBmVQAAA8th.jpg,https://pbs.twimg.com/media/C2JXyBmVQAAA8th.jpg,https://t.co/ZNIkkHgtYE,pic.twitter.com/ZNIkkHgtYE,https://twitter.com/dog_rates/status/820314633777061888/photo/1,photo,150,150,crop,960,1200,fit,544,680,fit,1638,2048,fit,820314633777061888
321,,[],,,820078598778454020,820078598778454020,"[81, 104]",http://pbs.twimg.com/media/C2GBJAAXAAQP287.jpg,https://pbs.twimg.com/media/C2GBJAAXAAQP287.jpg,https://t.co/wJZlpGFEbD,pic.twitter.com/wJZlpGFEbD,https://twitter.com/dog_rates/status/820078625395449857/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,820078625395449857
322,,[],,https://www.gofundme.com/servicedogoliver,819952225594261509,819952225594261509,"[140, 163]",http://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,https://t.co/6lJz0DKZIb,pic.twitter.com/6lJz0DKZIb,https://twitter.com/dog_rates/status/819952236453363712/photo/1,photo,150,150,crop,600,749,fit,545,680,fit,600,749,fit,819952236453363712
323,,[],,,819924138965999617,819924138965999617,"[98, 121]",http://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,https://t.co/XdRNXNYD4E,pic.twitter.com/XdRNXNYD4E,https://twitter.com/dog_rates/status/819924195358416896/video/1,photo,150,150,crop,480,270,fit,480,270,fit,480,270,fit,819924195358416896
324,,[],,,819711336993198081,819711336993198081,"[55, 78]",http://pbs.twimg.com/media/C2AzHjPXEAEZ3D1.jpg,https://pbs.twimg.com/media/C2AzHjPXEAEZ3D1.jpg,https://t.co/m5fYxrO3IU,pic.twitter.com/m5fYxrO3IU,https://twitter.com/dog_rates/status/819711362133872643/photo/1,photo,150,150,crop,630,215,fit,630,215,fit,630,215,fit,819711362133872643
325,,[],,,819588347551064066,819588347551064066,"[112, 135]",http://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,https://t.co/52cItP0vIO,pic.twitter.com/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,photo,150,150,crop,1151,1151,fit,680,680,fit,1151,1151,fit,819588359383371776
326,,[],,,819347090459463681,819347090459463681,"[122, 145]",http://pbs.twimg.com/media/C17n1nKWEAEQBCo.jpg,https://pbs.twimg.com/media/C17n1nKWEAEQBCo.jpg,https://t.co/8rUL99bX4W,pic.twitter.com/8rUL99bX4W,https://twitter.com/dog_rates/status/819347104292290561/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,819347104292290561
327,,[],,,819227674182828033,819227674182828033,"[104, 127]",http://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,https://t.co/ii5eNX5LJT,pic.twitter.com/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,photo,150,150,crop,961,1200,fit,545,680,fit,1640,2048,fit,819227688460238848
328,,[],,,819006388206649344,819006388206649344,"[98, 121]",http://pbs.twimg.com/media/C12x-IXVQAA08TD.jpg,https://pbs.twimg.com/media/C12x-IXVQAA08TD.jpg,https://t.co/YOC1fHFCSb,pic.twitter.com/YOC1fHFCSb,https://twitter.com/dog_rates/status/819006400881917954/photo/1,photo,150,150,crop,1200,799,fit,680,453,fit,1536,1023,fit,819006400881917954
329,,[],,,819004789207928832,819004789207928832,"[84, 107]",http://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,https://t.co/AdPKrI8BZ1,pic.twitter.com/AdPKrI8BZ1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,photo,150,150,crop,717,1000,fit,488,680,fit,717,1000,fit,819004803107983360
330,,[],,,818627201767710720,818627201767710720,"[71, 94]",http://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,https://t.co/I7bkhxBxUG,pic.twitter.com/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,photo,150,150,crop,500,667,fit,500,667,fit,500,667,fit,818627210458333184
331,,[],,,818614452752760832,818614452752760832,"[100, 123]",http://pbs.twimg.com/media/C1xNgfBUQAAU1DW.jpg,https://pbs.twimg.com/media/C1xNgfBUQAAU1DW.jpg,https://t.co/FOF0hBDxP8,pic.twitter.com/FOF0hBDxP8,https://twitter.com/dog_rates/status/818614493328580609/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,818614493328580609
332,,[],,,818536454431260672,818536454431260672,"[128, 151]",http://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,https://t.co/6fSVcn9HAU,pic.twitter.com/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,photo,150,150,crop,880,1200,fit,499,680,fit,1364,1860,fit,818536468981415936
333,,[],,,818259456588812288,818259456588812288,"[97, 120]",http://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,https://t.co/rnkvT2kvib,pic.twitter.com/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,photo,150,150,crop,960,1200,fit,544,680,fit,1639,2048,fit,818259473185828864
334,,[],,,818145346668916739,818145346668916739,"[83, 106]",http://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,https://t.co/JlPug12E5Z,pic.twitter.com/JlPug12E5Z,https://twitter.com/dog_rates/status/818145370475810820/photo/1,photo,150,150,crop,898,1200,fit,509,680,fit,1532,2048,fit,818145370475810820
335,,[],,,817827663108771841,817827663108771841,"[117, 140]",http://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,https://t.co/q2BgNIi3OA,pic.twitter.com/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,photo,150,150,crop,406,720,fit,383,680,fit,406,720,fit,817827839487737858
336,,[],,,817777588030476288,817777588030476288,"[141, 164]",http://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,https://t.co/m7isZrOBX7,pic.twitter.com/m7isZrOBX7,https://twitter.com/dog_rates/status/817777686764523521/video/1,photo,150,150,crop,384,480,fit,384,480,fit,384,480,fit,817777686764523521
337,,[],,,817536359321714688,817536359321714688,"[144, 167]",http://pbs.twimg.com/media/C1h4_MBWQAAKtq4.jpg,https://pbs.twimg.com/media/C1h4_MBWQAAKtq4.jpg,https://t.co/jQUdvtdYMu,pic.twitter.com/jQUdvtdYMu,https://twitter.com/dog_rates/status/817536400337801217/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,817536400337801217
338,,[],,,817423809049493505,817423809049493505,"[57, 80]",http://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,https://t.co/btzf1zTDeQ,pic.twitter.com/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,photo,150,150,crop,720,720,fit,680,680,fit,720,720,fit,817423860136083457
339,,[],,https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,817415587425058816,817415587425058816,"[141, 164]",http://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,https://t.co/O0ECL1StB2,pic.twitter.com/O0ECL1StB2,https://twitter.com/dog_rates/status/817415592588222464/photo/1,photo,150,150,crop,720,540,fit,680,510,fit,720,540,fit,817415592588222464
340,,[],,,817171279044313089,817171279044313089,"[104, 127]",http://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,https://t.co/56uBP28eqw,pic.twitter.com/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,photo,150,150,crop,782,1200,fit,443,680,fit,1334,2048,fit,817171292965273600
341,,[],,,817120951791824896,817120951791824896,"[55, 78]",http://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,https://t.co/kCLgD8687T,pic.twitter.com/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,photo,150,150,crop,1200,898,fit,680,509,fit,2048,1532,fit,817120970343411712
342,,[],,,817056537596207104,817056537596207104,"[108, 131]",http://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,https://t.co/r6SLVN2VUH,pic.twitter.com/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,photo,150,150,crop,827,1200,fit,469,680,fit,1412,2048,fit,817056546584727552
343,,[],,,816816665971347457,816816665971347457,"[92, 115]",http://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,https://t.co/dVVavqpeF9,pic.twitter.com/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,816816676327063552
344,,[],,,816697633502658561,816697633502658561,"[100, 123]",http://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,https://t.co/WFt82XLyEF,pic.twitter.com/WFt82XLyEF,https://twitter.com/dog_rates/status/816697700272001025/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,816697700272001025
345,,[],,,816450564926164996,816450564926164996,"[104, 127]",http://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,https://t.co/LIhmM7i70k,pic.twitter.com/LIhmM7i70k,https://twitter.com/dog_rates/status/816450570814898180/photo/1,photo,150,150,crop,618,243,fit,618,243,fit,618,243,fit,816450570814898180
346,,[],,,816336726218117120,816336726218117120,"[87, 110]",http://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,https://t.co/nuJxtmlLcY,pic.twitter.com/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,816336735214911488
347,,[],,,816091903011725312,816091903011725312,"[92, 115]",http://pbs.twimg.com/media/C1NXQw8WIAAXQaK.jpg,https://pbs.twimg.com/media/C1NXQw8WIAAXQaK.jpg,https://t.co/tlfuZ25IMi,pic.twitter.com/tlfuZ25IMi,https://twitter.com/dog_rates/status/816091915477250048/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,816091915477250048
348,,[],,https://www.gofundme.com/surgeryforjacktheminpin,815990706170904578,815990706170904578,"[140, 163]",http://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,https://t.co/fQpYuMKG3p,pic.twitter.com/fQpYuMKG3p,https://twitter.com/dog_rates/status/815990720817401858/photo/1,photo,150,150,crop,749,926,fit,550,680,fit,749,926,fit,815990720817401858
349,,[],,,815965888126062592,815965888126062592,"[58, 81]",http://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,https://t.co/MiMKtsLN6k,pic.twitter.com/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,photo,150,150,crop,568,320,fit,568,320,fit,568,320,fit,815966073409433600
350,,[],,,815736380588433408,815736380588433408,"[95, 118]",http://pbs.twimg.com/media/C1IT6otWIAAGtpe.jpg,https://pbs.twimg.com/media/C1IT6otWIAAGtpe.jpg,https://t.co/gd9UlLOCQ0,pic.twitter.com/gd9UlLOCQ0,https://twitter.com/dog_rates/status/815736392542261248/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,815736392542261248
351,,[],,,815639378504589312,815639378504589312,"[101, 124]",http://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,https://t.co/bLZuOh9sKy,pic.twitter.com/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,photo,150,150,crop,1094,1200,fit,620,680,fit,1867,2048,fit,815639385530101762
352,,[],,,815390410663231493,815390410663231493,"[45, 68]",http://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,https://t.co/9njRxyUd5L,pic.twitter.com/9njRxyUd5L,https://twitter.com/dog_rates/status/815390420867969024/photo/1,photo,150,150,crop,894,1024,fit,594,680,fit,894,1024,fit,815390420867969024
353,,[],,,814986493374636033,814986493374636033,"[94, 117]",http://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,https://t.co/01vpuRDXQ8,pic.twitter.com/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,photo,150,150,crop,1200,1200,fit,680,680,fit,2048,2048,fit,814986499976527872
354,,[],,,814638512821694464,814638512821694464,"[87, 110]",http://pbs.twimg.com/media/C04taUkW8AAgYS5.jpg,https://pbs.twimg.com/media/C04taUkW8AAgYS5.jpg,https://t.co/0LdNjoiNbv,pic.twitter.com/0LdNjoiNbv,https://twitter.com/dog_rates/status/814638523311648768/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,814638523311648768
355,,[],,,814530153418203136,814530153418203136,"[113, 136]",http://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,https://t.co/IOdgfnSE9G,pic.twitter.com/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,photo,150,150,crop,750,1000,fit,510,680,fit,750,1000,fit,814530161257443328
356,,[],,,814152984946876416,814152984946876416,"[110, 133]",http://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,https://t.co/YIJo7X7K9J,pic.twitter.com/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,photo,150,150,crop,1064,1200,fit,603,680,fit,1816,2048,fit,814153002265309185
357,,[],,,813910431769251840,813910431769251840,"[94, 117]",http://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,https://t.co/z1VRj1cYZf,pic.twitter.com/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,photo,150,150,crop,1200,628,fit,680,356,fit,2048,1071,fit,813910438903693312
358,,[],,,813812734823399424,813812734823399424,"[140, 163]",http://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,https://t.co/uBnQTNEeGg,pic.twitter.com/uBnQTNEeGg,https://twitter.com/dog_rates/status/813812741911748608/photo/1,photo,150,150,crop,690,518,fit,680,510,fit,690,518,fit,813812741911748608
359,,[],,,813800671384391680,813800671384391680,"[67, 90]",http://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,https://t.co/OuaVvVkwJ1,pic.twitter.com/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,photo,150,150,crop,675,1200,fit,383,680,fit,1152,2048,fit,813800681631023104
360,,[],,,813217879311192066,813217879311192066,"[69, 92]",http://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,https://t.co/DVYIZOnO81,pic.twitter.com/DVYIZOnO81,https://twitter.com/dog_rates/status/813217897535406080/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,813217897535406080
